,title,averageRating,cluster_agg
7830,Ro.Go.Pa.G. (1963),3.0,227
5584,"Snapper, The (1993)",3.0,227
8441,Million Dollar Arm (2014),3.0,227
8157,Syrup (2013),2.75,227
7235,"Concert, Le (2009)",3.0,227
9492,Table 19 (2017),3.0,227
6196,American Dreamz (2006),3.0,227
5181,Big Wednesday (1978),3.0,227
3965,Indian Summer (1993),3.0,227
3181,"City of Women, The (Città delle donne, La) (1980)",2.833333333333333,227
5594,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",3.0,227
1075,Tin Men (1987),3.0,227
5280,"New Adventures of Pippi Longstocking, The (1988)",3.0,228
701,"Wizard of Oz, The (1939)",3.8804347826086962,228
4848,Chitty Chitty Bang Bang (1968),3.4545454545454546,228
4200,Lost in La Mancha (2002),3.083333333333333,229
6641,Helvetica (2007),3.25,229
9719,Spiral (2018),3.0,229
8737,Kurt Cobain: Montage of Heck (2015),3.0,229
6639,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",3.0,229
8240,Blackfish (2013),3.0,229
5731,Outfoxed: Rupert Murdoch's War on Journalism (2004),3.3,229
5724,Metallica: Some Kind of Monster (2004),3.1666666666666665,229
174,Unzipped (1995),3.0,229
5292,My Voyage to Italy (Il mio viaggio in Italia) (1999),3.0,229
5579,Visions of Light: The Art of Cinematography (1992),3.0,229
6605,For the Bible Tells Me So (2007),3.25,229
6872,Tokyo-Ga (1985),3.0,229
8003,Side by Side (2012),3.0,229
5393,Bush's Brain (2004),3.0,229
4191,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),3.0,229
7557,Cave of Forgotten Dreams (2010),3.0,229
7640,Between the Folds (2008),3.0,229
8885,Hot Girls Wanted (2015),3.0,229
9533,Get Me Roger Stone (2017),3.0,229
4557,To Be and to Have (Être et avoir) (2002),3.0,229
114,Man of the Year (1995),3.0,229
6342,Shut Up & Sing (2006),3.0,229
8367,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),3.0,229
8892,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),3.0,229
110,Jupiter's Wife (1994),3.0,229
2742,"Decline of Western Civilization Part II: The Metal Years, The (1988)",3.0,229
2645,"Filth and the Fury, The (2000)",3.25,229
4785,Grass (1999),3.1666666666666665,229
8177,With Great Power: The Stan Lee Story (2012),3.0,229
8081,Everything or Nothing: The Untold Story of 007 (2012),3.0,229
9598,A German Life (2016),3.0,229
8540,"Culture High, The (2014)",3.0,229
4563,"Brief History of Time, A (1991)",3.25,229
8031,Indie Game: The Movie (2012),3.0,229
7642,Upside Down: The Creation Records Story (2010),3.0,229
3488,Into the Arms of Strangers: Stories of the Kindertransport (2000),3.0,229
4021,Naqoyqatsi (2002),3.0,229
3172,"Mummy Returns, The (2001)",3.088888888888889,230
1100,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),3.575,230
337,True Lies (1994),3.497191011235955,230
6933,Ben X (2007),3.5,231
8024,Flight (2012),3.5,231
6761,Recount (2008),3.5,231
6835,Somers Town (2008),3.5,231
4063,All or Nothing (2002),3.6666666666666665,231
6904,Milk (2008),3.5454545454545454,231
3875,Sunshine State (2002),3.5,231
3982,Invincible (2001),3.5,231
6871,"Wave, The (Welle, Die) (2008)",3.571428571428572,231
3924,Songs From the Second Floor (Sånger från andra våningen) (2000),3.5,231
4090,Ragtime (1981),3.5,231
3261,September (1987),3.5,231
3992,Bloody Sunday (2002),3.6,231
6888,Tokyo! (2008),3.5,231
8046,Hitchcock (2012),3.5,231
3247,Lost and Delirious (2001),3.625,231
6709,"Class, The (Klass) (2007)",3.5,231
5553,"Krays, The (1990)",3.5,231
3279,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),3.625,231
6027,Two for the Money (2005),3.5,231
5984,Proof (2005),3.571428571428572,231
4816,Crimson Gold (Talaye sorgh) (2003),3.5,231
4817,Osama (2003),3.5,231
7714,Tyrannosaur (2011),3.5,231
8291,"Selfish Giant, The (2013)",3.5,231
7318,Disgrace (2008),3.5,231
8285,12 Years a Slave (2013),3.625,231
5893,Dear Wendy (2005),3.6666666666666665,231
3478,O (2001),3.625,231
5008,Tuesdays with Morrie (1999),3.5,231
5854,Eros (2004),3.5,231
5831,Milk and Honey (2003),3.5,231
6066,C.R.A.Z.Y. (2005),3.5,231
3491,Dinner Rush (2000),3.5,231
3626,Kandahar (Safar e Ghandehar) (2001),3.5,231
7396,I Killed My Mother (J'ai tué ma mère) (2009),3.5,231
5722,In My Father's Den (2004),3.5,231
7418,Howl (2010),3.5,231
5628,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",3.5,231
3537,Coal Miner's Daughter (1980),3.5,231
5348,Stage Beauty (2004),3.5,231
5368,Falling Angels (2003),3.5,231
5381,Finding Neverland (2004),3.609375,231
7446,In a Better World (Hævnen) (2010),3.5,231
5608,RKO 281 (1999),3.5,231
7493,Rabbit Hole (2010),3.5,231
3557,Focus (2001),3.5,231
7624,Beginners (2010),3.625,231
8304,Inside Llewyn Davis (2013),3.6428571428571432,231
3428,Sweetie (1989),3.5,231
6071,"Libertine, The (2004)",3.5,231
6634,I'm Not There (2007),3.5,231
4140,Antwone Fisher (2002),3.555555555555556,231
3300,"Accused, The (1988)",3.7,231
6603,"Edge of Heaven, The (Auf der anderen Seite) (2007)",3.5,231
3314,Camille Claudel (1988),3.75,231
7954,Sidewalls (Medianeras) (2011),3.6666666666666665,231
4335,Blue Car (2002),3.5,231
3330,Gorillas in the Mist (1988),3.5,231
8348,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),3.5,231
4395,Music Box (1989),3.5,231
6480,Away from Her (2006),3.625,231
4446,Seabiscuit (2003),3.6944444444444446,231
6421,Factory Girl (2006),3.5,231
6419,Black Snake Moan (2006),3.5,231
6388,After the Wedding (Efter brylluppet) (2006),3.5,231
6357,"Nativity Story, The (2006)",3.5,231
4524,Taking Sides (2001),3.5,231
6303,Land of Plenty (Angst and Alienation in America) (2004),3.5,231
3379,Fat Man and Little Boy (1989),3.5,231
4546,"Fighting Temptations, The (2003)",3.5,231
3393,Lean on Me (1989),3.5,231
7183,"Private Lives of Pippa Lee, The (2009)",3.5,231
5552,Ju Dou (1990),3.5,231
7197,Garage (2007),3.5,231
7198,"Blind Side, The  (2009)",3.6774193548387095,231
7222,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),3.5,231
7825,Prayers for Bobby (2009),3.5,231
4594,Regarding Henry (1991),3.6,231
7797,Einstein and Eddington (2008),3.5,231
3857,"Dangerous Lives of Altar Boys, The (2002)",3.5,231
7186,Precious (2009),3.5,231
4870,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),3.6666666666666665,231
1750,Sid and Nancy (1986),3.4375,231
2675,Up at the Villa (2000),3.5,231
1943,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",3.75,231
8514,Camp X-Ray (2014),3.5,231
179,"Browning Version, The (1994)",3.5,231
8448,Maps to the Stars (2014),3.5,231
1050,Ridicule (1996),3.583333333333333,231
260,Quiz Show (1994),3.5185185185185186,231
616,Stealing Beauty (1996),3.5,231
1109,Prefontaine (1997),3.5,231
8501,"Two Days, One Night (Deux jours, une nuit) (2014)",3.5,231
3006,Cast Away (2000),3.7,231
2351,"River, The (1984)",3.5,231
1820,"Karate Kid, The (1984)",3.5657894736842106,231
2075,Frances (1982),3.5,231
834,Glengarry Glen Ross (1992),3.6666666666666665,231
544,Nelly & Monsieur Arnaud (1995),3.5,231
1403,Whatever (1998),3.5,231
155,Nadja (1994),3.5,231
889,"Sex, Lies, and Videotape (1989)",3.5869565217391304,231
389,Fearless (1993),3.625,231
3003,Finding Forrester (2000),3.7142857142857135,231
2373,"Cider House Rules, The (1999)",3.75,231
2380,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",3.6666666666666665,231
9672,The Purple Sea (2009),3.5,231
3129,Reversal of Fortune (1990),3.75,231
1437,"Last Emperor, The (1987)",3.692307692307693,231
1439,Driving Miss Daisy (1989),3.739130434782609,231
3073,Less Than Zero (1987),3.5,231
625,Somebody to Love (1994),3.5,231
8790,"McFarland, USA (2015)",3.5,231
9517,The Death of Louis XIV (2016),3.5,231
1087,Some Mother's Son (1996),3.5,231
2190,Boys Don't Cry (1999),3.551282051282051,231
1241,Washington Square (1997),3.75,231
459,Rudy (1993),3.4852941176470584,231
458,Ruby in Paradise (1993),3.5,231
2805,Jesus' Son (1999),3.5,231
610,I Shot Andy Warhol (1996),3.5,231
3001,Pollock (2000),3.5357142857142856,231
199,Exotica (1994),3.5,231
3102,"Caveman's Valentine, The (2001)",3.5,231
1882,October Sky (1999),3.75,231
9009,Room (2015),3.5625,231
1698,"Sheltering Sky, The (1990)",3.5,231
1862,"Color of Money, The (1986)",3.5,231
495,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",3.5,231
8767,I'm Here (2010),3.5,231
443,Philadelphia (1993),3.613636363636364,231
437,Naked (1993),3.6666666666666665,231
8443,Jimi: All Is by My Side (2013),3.5,231
647,Foxfire (1996),3.6666666666666665,231
233,Losing Isaiah (1995),3.5,231
1575,"Outsiders, The (1983)",3.71875,231
2203,"Razor's Edge, The (1984)",3.5,231
8664,The Duke of Burgundy (2014),3.5,231
8461,Honey (Miele) (2013),3.5,231
120,"Basketball Diaries, The (1995)",3.466666666666667,231
2439,Scent of a Woman (1992),3.592592592592593,231
3164,"Center of the World, The (2001)",3.6666666666666665,231
853,On Golden Pond (1981),3.6538461538461537,231
3203,Eight Men Out (1988),3.75,231
677,Mother Night (1996),3.6666666666666665,231
2422,"Draughtsman's Contract, The (1982)",3.7,231
8883,Youth (2015),3.5,231
3199,"Man Who Cried, The (2000)",3.5,231
9302,Toni Erdmann (2016),3.6666666666666665,231
848,"Eighth Day, The (Huitième jour, Le) (1996)",3.5,231
2019,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",3.6666666666666665,231
3188,Pelle the Conqueror (Pelle erobreren) (1987),3.75,231
2382,Magnolia (1999),3.7115384615384617,231
1362,Taste of Cherry (Ta'm e guilass) (1997),3.6666666666666665,231
372,"Bronx Tale, A (1993)",3.7222222222222223,231
2419,American Flyers (1985),3.5,231
1981,Besieged (a.k.a. L' Assedio) (1998),3.5,231
9229,The Wait (2015),3.5,231
356,"Age of Innocence, The (1993)",3.5,231
9371,Deepwater Horizon (2016),3.5,231
2066,"Mission, The (1986)",3.5,231
2458,Of Mice and Men (1992),3.6764705882352944,231
2546,Erin Brockovich (2000),3.5285714285714285,231
9739,Flint (2017),3.5,231
2946,Tigerland (2000),3.5625,231
2919,Girlfight (2000),3.6666666666666665,231
3783,Rashomon (Rashômon) (1950),3.9444444444444446,232
1226,U Turn (1997),3.3571428571428568,232
4612,Mystic River (2003),3.7115384615384617,232
8995,Sicario (2015),3.5454545454545454,232
6883,Changeling (2008),3.4375,232
3156,Brigham City (2001),4.0,232
6593,Gone Baby Gone (2007),3.45,232
2016,Tarzan (1999),3.458333333333333,233
7039,Up (2009),4.004761904761905,233
1597,"Secret of NIMH, The (1982)",3.4761904761904763,233
1553,"Rescuers, The (1977)",3.1923076923076925,233
4734,"Public Enemy, The (1931)",4.25,234
6678,Rise of the Footsoldier (2007),4.5,234
7242,Undisputed II: Last Man Standing (2006),4.0,234
3167,Scarface (1983),3.9328358208955225,234
7554,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),4.357142857142857,234
6017,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",4.166666666666667,234
7451,Undisputed III: Redemption (2010),4.0,234
9330,Sympathy for the Underdog (1971),4.5,234
5465,Tokyo Drifter (Tôkyô nagaremono) (1966),3.75,234
347,Faster Pussycat! Kill! Kill! (1965),3.7,234
1645,"Untouchables, The (1987)",3.9384615384615382,234
4194,"Harder They Come, The (1973)",4.166666666666667,234
4833,To Have and Have Not (1944),3.5,235
679,For Whom the Bell Tolls (1943),3.75,235
4439,Born to Be Wild (1995),0.5,236
9208,Risen (2016),0.5,236
4556,My Life Without Me (2003),3.5,237
886,"English Patient, The (1996)",3.7111111111111112,237
2202,Brief Encounter (1946),3.5,237
691,"Apartment, The (1960)",3.962962962962963,237
1495,Dangerous Liaisons (1988),4.0,237
1436,Out of Africa (1985),3.6666666666666665,237
298,"War, The (1994)",3.4,238
1219,Seven Years in Tibet (1997),3.4285714285714284,238
4648,Master and Commander: The Far Side of the World (2003),3.638888888888889,238
906,Lawrence of Arabia (1962),4.3,238
949,"Bridge on the River Kwai, The (1957)",4.122222222222222,238
6769,"Happening, The (2008)",3.0,239
2812,Communion (1989),3.5,239
6621,Southland Tales (2006),3.0,239
2008,"Thirteenth Floor, The (1999)",2.958333333333333,239
1371,Deep Impact (1998),3.069767441860465,239
4672,WarGames (1983),3.3095238095238093,239
4577,Bugsy Malone (1976),2.75,240
5816,Be Cool (2005),2.4375,240
992,Gandhi (1982),3.8333333333333335,241
557,"World of Apu, The (Apur Sansar) (1959)",4.75,241
1001,"Man Who Would Be King, The (1975)",4.029411764705882,241
4635,"Unvanquished, The (Aparajito) (1957)",3.75,241
556,Song of the Little Road (Pather Panchali) (1955),4.25,241
9131,Cosmic Scrat-tastrophe (2015),5.0,242
8933,Scooby-Doo! and the Samurai Sword (2009),5.0,242
7761,Happy Feet Two (2011),5.0,242
8934,Scooby-Doo! and the Loch Ness Monster (2004),5.0,242
8935,Big Top Scooby-Doo! (2012),5.0,242
8818,Saving Santa (2013),5.0,242
8936,Scooby-Doo Goes Hollywood (1979),5.0,242
8717,A Flintstones Christmas Carol (1994),5.0,242
8943,Tom and Jerry: Shiver Me Whiskers (2006),5.0,242
9498,There Once Was a Dog (1982),5.0,242
9146,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",4.166666666666667,243
4086,My Father's Glory (La gloire de mon père) (1990),4.0,243
2595,Dersu Uzala (1975),4.3,243
8990,The Revenant (2015),3.9032258064516134,243
4761,"Passage to India, A (1984)",4.0,243
8264,Nebraska (2013),4.125,243
8584,Doctor Who: The Time of the Doctor (2013),4.5,243
5334,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",3.796296296296296,243
1093,Walkabout (1971),4.25,243
958,Stand by Me (1986),4.0054945054945055,243
2504,Never Cry Wolf (1983),4.166666666666667,243
2289,"Quest for Fire (Guerre du feu, La) (1981)",3.7857142857142856,243
4741,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",4.0,243
2231,"Straight Story, The (1999)",3.928571428571429,243
939,"Terminator, The (1984)",3.896946564885496,244
1961,eXistenZ (1999),3.863636363636364,244
1939,"Matrix, The (1999)",4.192446043165468,244
3734,Hangar 18 (1980),4.5,244
4118,Equilibrium (2002),3.875,244
3355,They Live (1988),3.7222222222222223,244
474,Blade Runner (1982),4.100806451612904,244
3275,"10th Victim, The (La decima vittima) (1965)",4.0,244
8108,Universal Soldier: Day of Reckoning (2012),4.0,244
3056,Cherry 2000 (1987),2.25,245
9402,Anything for Love (2016),2.0,245
2414,Against All Odds (1984),2.333333333333333,245
3008,"House of Mirth, The (2000)",2.1666666666666665,245
4923,Ella Enchanted (2004),3.3571428571428568,246
2330,Scrooged (1988),3.1666666666666665,246
2630,"Bell, Book and Candle (1958)",3.375,246
3572,Shallow Hal (2001),3.032258064516129,246
6703,Penelope (2006),3.5,246
7609,Midnight in Paris (2011),3.56,246
1563,Splash (1984),3.117647058823529,246
4939,13 Going on 30 (2004),3.1904761904761907,246
964,Groundhog Day (1993),3.944055944055944,246
7947,Ruby Sparks (2012),3.5,246
5424,Here Comes Mr. Jordan (1941),3.5,246
5402,Sherlock Jr. (1924),3.0,246
5871,Boccaccio '70 (1962),4.0,246
4735,"Midsummer Night's Dream, A (1935)",3.5,246
8900,Inside Out (2015),3.8139534883720936,247
1596,Watership Down (1978),4.05,247
726,To Be or Not to Be (1942),2.5,248
411,In the Army Now (1994),1.8571428571428568,248
1110,McHale's Navy (1997),2.142857142857143,248
917,"Big Blue, The (Grand bleu, Le) (1988)",3.4545454545454546,249
4678,Ben-Hur: A Tale of the Christ (1925),3.0,249
2139,Only Angels Have Wings (1939),3.0,249
3615,Baran (2001),3.5,249
2866,Bronco Billy (1980),3.0,249
3928,Blue Crush (2002),2.6875,249
5452,Mutiny on the Bounty (1962),3.2624482748109638,249
2221,"Blue Lagoon, The (1980)",2.4642857142857144,249
3912,Robin and Marian (1976),3.25,249
6099,"New World, The (2005)",3.2,249
5027,Mogambo (1953),3.0,249
6359,Charlotte's Web (2006),3.333333333333333,250
772,Pollyanna (1960),2.9,250
1338,Wide Awake (1998),3.6666666666666665,250
9454,The Good Boy (2016),3.5,250
5799,Because of Winn-Dixie (2005),3.1666666666666665,250
9116,Our Lips Are Sealed (2000),3.5,250
5829,Ice Princess (2005),3.375,250
3699,"Sandlot, The (1993)",3.4375,250
3624,Vanilla Sky (2001),3.4204545454545454,251
7541,"Adjustment Bureau, The (2011)",3.1666666666666665,251
8084,Upstream Color (2013),3.1666666666666665,251
5855,Not on the Lips (Pas sur la bouche) (2003),3.5,252
3729,Royal Wedding (1951),3.0,252
808,Everyone Says I Love You (1996),3.466666666666667,252
821,Victor/Victoria (1982),3.5416666666666665,252
5548,Cry-Baby (1990),3.8,252
6787,Mamma Mia! (2008),2.9642857142857144,252
4349,High Society (1956),3.0,252
5796,Bride & Prejudice (2004),3.25,252
4312,Flickering Lights (Blinkende lygter) (2000),4.5,253
8366,On the Other Side of the Tracks (De l'autre côté du périph) (2012),5.0,253
3908,The Big Bus (1976),5.0,253
4513,"Medallion, The (2003)",2.7,254
325,"Mask, The (1994)",3.1847133757961785,254
6774,Hancock (2008),3.034482758620689,254
470,Sirens (1994),3.1666666666666665,255
469,"Simple Twist of Fate, A (1994)",3.333333333333333,255
1221,Soul Food (1997),3.25,255
6009,"Greatest Game Ever Played, The (2005)",3.3,255
468,Short Cuts (1993),3.2666666666666666,255
5745,"Love Song for Bobby Long, A (2004)",3.1666666666666665,255
312,Cobb (1994),3.333333333333333,255
323,Little Buddha (1993),3.25,255
9623,"I, Tonya (2017)",3.333333333333333,255
3503,Little Man Tate (1991),3.35,255
6643,"Kite Runner, The (2007)",3.333333333333333,255
807,Jude (1996),3.071428571428572,255
5377,Kinsey (2004),3.125,255
8064,This Is 40 (2012),3.125,255
2030,Summer of Sam (1999),3.4,255
9062,Demolition (2016),3.125,255
428,"Man Without a Face, The (1993)",3.294117647058824,255
2397,Angela's Ashes (1999),3.333333333333333,255
2640,28 Days (2000),3.3,255
8226,Blue Jasmine (2013),3.375,255
8511,The Skeleton Twins (2014),3.333333333333333,255
3611,"Affair of the Necklace, The (2001)",3.25,255
2875,Steel Magnolias (1989),3.333333333333333,255
2269,"They Shoot Horses, Don't They? (1969)",3.25,255
3771,"Rookie, The (2002)",3.2916666666666665,255
4136,Morvern Callar (2002),3.25,255
2258,Music of the Heart (1999),3.125,255
4388,This Boy's Life (1993),3.333333333333333,255
5164,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),3.375,255
2834,Footloose (1984),3.1875,255
239,Miracle on 34th Street (1994),3.2236842105263164,255
2085,Brokedown Palace (1999),3.25,255
4341,"Shape of Things, The (2003)",3.25,255
6002,Woyzeck (1979),3.25,255
8158,"Great Gatsby, The (2013)",3.375,255
5849,"Ballad of Jack and Rose, The (2005)",3.125,255
2370,Cradle Will Rock (1999),3.1666666666666665,255
3739,Mon oncle d'Amérique (1980),3.25,255
2241,Bringing Out the Dead (1999),3.4166666666666665,255
1296,Kundun (1997),3.25,255
4074,8 Mile (2002),3.2926829268292686,255
2401,Snow Falling on Cedars (1999),3.333333333333333,255
177,White Man's Burden (1995),3.1666666666666665,255
3594,That Obscure Object of Desire (Cet obscur objet du désir) (1977),3.125,255
1353,He Got Game (1998),3.2142857142857144,255
1831,Stepmom (1998),3.083333333333333,255
1832,"Civil Action, A (1998)",3.0454545454545454,255
1985,Mommie Dearest (1981),3.125,255
1835,Affliction (1997),3.1666666666666665,255
3448,Chocolat (1988),3.375,255
3312,"Bright Lights, Big City (1988)",3.1666666666666665,255
51,Home for the Holidays (1995),3.0625,255
7698,"Ides of March, The (2011)",3.2222222222222223,255
4860,Miracle (2004),3.35,255
5603,Gummo (1997),3.1666666666666665,255
4695,Lorenzo's Oil (1992),3.333333333333333,255
2961,Pay It Forward (2000),3.4423076923076925,255
7422,Wall Street: Money Never Sleeps (2010),3.1666666666666665,255
